2026-04-26 19:21:53,253 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:21:53,289 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:22:29,898 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:22:29,918 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:22:30,041 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:22:30,062 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:22:30,105 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:30:57,581 | INFO | init_mysql | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:31:06,936 | INFO | load_demo_data | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:31:06,939 | INFO | load_demo_data | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:31:06,948 | INFO | load_demo_data | Loaded 4 role profiles.
2026-04-26 19:31:06,963 | INFO | load_demo_data | Loaded 12 knowledge chunks.
2026-04-26 19:31:27,530 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:31:27,670 | INFO | app | Open the site root in a browser, not /static.
2026-04-26 19:31:27,670 | INFO | app | Local URL: http://127.0.0.1:8000/
2026-04-26 19:31:27,671 | INFO | app | LAN URL: http://10.223.11.112:8000/
2026-04-26 19:31:27,936 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
2026-04-26 19:31:28,006 | INFO | app | Database schema initialized at C:\Users\刘禹含\Desktop\RAG\data\storage\app.db
2026-04-26 19:35:50,007 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:37:26,342 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:38:35,757 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-26 19:39:06,807 | INFO | app | Calling LLM provider=siliconflow model=Qwen/Qwen2.5-7B-Instruct endpoint=https://api.siliconflow.cn/v1/chat/completions
2026-04-27 09:04:19,929 | INFO | app | Embedding backend=hashing, configured_model=BAAI/bge-m3
